Household_ID,Country,City,Family_Size,Num_Earners,Primary_Income,Total_Household_Income,Estimated_Taxes,Monthly_Expenses,Monthly_Savings
369,USA,Chicago,8,2,4027.42,6633.63,1459.4,3994.48,1179.75
370,USA,Chicago,8,2,1946.16,3624.22,797.33,3439.38,-612.49
371,USA,New York,2,2,3057.5,4987.42,1097.23,2069.84,1820.34
372,USA,Chicago,1,1,3699.65,3699.65,813.92,1604.6,1281.13
373,USA,Chicago,8,3,757.96,1525.54,335.62,1447.74,-257.82
374,Germany,Berlin,3,1,4587.93,4587.93,1605.78,3030.37,-48.21
375,USA,Chicago,8,3,4027.74,9635.92,2601.7,5651.76,1382.46
376,India,Delhi,4,3,1193.81,2614.52,261.45,575.28,1777.78
377,Brazil,Sao Paulo,3,2,443.51,766.91,115.04,727.8,-75.92
378,USA,Chicago,5,3,3419.27,8097.85,2186.42,4045.23,1866.2
379,Brazil,Sao Paulo,4,1,1514.55,1514.55,227.18,1233.0,54.37
380,India,Mumbai,4,1,1077.13,1077.13,107.71,626.39,343.03
381,USA,New York,8,3,3281.65,6597.97,1451.55,5177.94,-31.52
382,Germany,Munich,6,3,2015.88,4229.93,1480.48,3576.57,-827.11
383,Germany,Munich,8,3,6140.57,12974.25,5189.7,5311.18,2473.37
384,UK,London,3,1,5686.87,5686.87,1421.72,3015.25,1249.9
385,Brazil,Sao Paulo,5,3,2656.5,5349.27,802.39,1173.24,3373.64
386,Brazil,Sao Paulo,1,1,1524.65,1524.65,228.7,749.45,546.51
387,India,Delhi,7,3,666.44,1322.92,132.29,890.89,299.74
388,USA,New York,6,3,3613.92,8150.71,2200.69,3583.28,2366.74
389,Brazil,Sao Paulo,3,1,1493.59,1493.59,224.04,1033.04,236.51
390,Brazil,Sao Paulo,1,1,1716.08,1716.08,257.41,583.02,875.64
391,UK,London,3,2,2675.44,4485.61,1121.4,3009.52,354.69
392,India,Mumbai,6,1,646.47,646.47,64.65,613.5,-31.68
393,India,Mumbai,1,1,925.56,925.56,92.56,375.4,457.6
394,Brazil,Sao Paulo,6,3,437.22,1060.47,159.07,1006.39,-104.99
395,India,Delhi,3,2,851.17,1289.74,128.97,526.34,634.43
396,UK,London,4,3,3234.54,7671.91,1917.98,3818.31,1935.63
397,UK,London,7,3,4502.66,8424.09,2527.23,3543.84,2353.02
398,India,Delhi,2,2,329.1,520.93,52.09,447.13,21.7
399,Brazil,Sao Paulo,7,3,1084.1,2128.36,319.25,1342.65,466.46
400,Brazil,Sao Paulo,4,3,2379.75,5682.29,852.34,1355.45,3474.49
401,USA,Chicago,6,1,1092.41,1092.41,240.33,1036.7,-184.62
402,UK,London,7,1,4399.98,4399.98,1099.99,4175.58,-875.6
403,Germany,Munich,6,2,2183.22,3583.5,1254.22,3400.74,-1071.47
404,Brazil,Sao Paulo,6,3,1496.07,3111.14,466.67,1149.1,1495.37
405,India,Delhi,1,1,1349.34,1349.34,134.93,247.07,967.34
406,UK,London,5,2,5254.75,8165.29,2449.59,3656.21,2059.49
407,India,Mumbai,6,3,1395.56,2699.78,269.98,755.47,1674.33
408,USA,Chicago,7,3,3015.31,6634.3,1459.55,3424.33,1750.43
409,UK,London,7,2,3817.59,6731.1,1682.77,3501.69,1546.64
410,USA,Chicago,7,1,5586.65,5586.65,1229.06,4325.9,31.69
411,India,Delhi,4,1,531.38,531.38,53.14,431.26,46.98
412,UK,London,2,2,1701.9,2740.74,685.18,2502.82,-447.26
413,UK,London,6,3,4069.15,9166.06,2749.82,4584.77,1831.47
414,Germany,Berlin,8,3,4073.97,8799.99,3520.0,5873.05,-593.05
415,Germany,Munich,6,1,5400.15,5400.15,1890.05,3027.9,482.2
416,India,Mumbai,6,3,681.76,1429.2,142.92,563.44,722.84
417,India,Mumbai,8,3,488.19,997.25,99.72,946.39,-48.87
418,India,Mumbai,1,1,539.52,539.52,53.95,391.06,94.5
419,Germany,Berlin,6,3,2597.74,6367.82,2228.74,3760.16,378.92
420,Brazil,Sao Paulo,4,3,1836.46,3761.88,564.28,1046.89,2150.71
421,Brazil,Sao Paulo,3,1,2143.39,2143.39,321.51,774.9,1046.98
422,Brazil,Sao Paulo,5,3,1691.39,4016.69,602.5,1445.52,1968.66
423,USA,New York,7,3,4749.07,10024.18,2706.53,4514.42,2803.23
424,India,Delhi,6,3,582.04,1117.16,111.72,585.34,420.1
425,USA,Chicago,1,1,2292.63,2292.63,504.38,1512.63,275.63
426,Germany,Berlin,4,3,3214.97,6772.06,2370.22,3432.7,969.14
427,India,Mumbai,6,3,614.92,1303.18,130.32,745.35,427.51
428,UK,London,8,3,4159.49,8766.27,2629.88,5312.37,824.02
429,India,Mumbai,1,1,767.11,767.11,76.71,361.13,329.27
430,USA,Chicago,3,2,4199.29,6785.18,1492.74,2665.28,2627.16
431,USA,Chicago,2,2,2789.84,5166.24,1136.57,2105.4,1924.27
432,Brazil,Sao Paulo,6,3,1553.51,3643.07,546.46,1784.53,1312.08
433,Germany,Berlin,4,2,5661.14,9387.56,3755.02,3833.41,1799.13
434,USA,Chicago,1,1,4589.1,4589.1,1009.6,1446.66,2132.83
435,USA,Chicago,8,3,2888.59,6212.13,1366.67,3796.59,1048.87
436,Brazil,Sao Paulo,1,1,2113.54,2113.54,317.03,722.8,1073.7
437,USA,New York,6,1,379.83,379.83,83.56,360.46,-64.19
438,Brazil,Sao Paulo,1,1,1874.81,1874.81,281.22,760.13,833.46
439,Brazil,Sao Paulo,2,1,1538.51,1538.51,230.78,585.88,721.85
440,USA,New York,1,1,4428.61,4428.61,974.29,1893.87,1560.45
441,USA,Chicago,7,3,4753.73,11060.42,2986.31,4383.34,3690.77
442,UK,London,5,2,4820.25,7789.65,1947.41,3984.26,1857.97
443,India,Delhi,7,3,723.07,1613.69,161.37,789.71,662.61
444,India,Delhi,5,3,1065.72,2328.35,232.84,837.02,1258.5
445,Brazil,Sao Paulo,1,1,1308.74,1308.74,196.31,524.46,587.97
446,UK,London,8,3,2452.58,5758.77,1439.69,4227.45,91.62
447,UK,London,8,3,3474.86,7220.15,1805.04,3664.09,1751.02
448,Brazil,Sao Paulo,6,3,1957.94,3729.15,559.37,1855.43,1314.35
449,India,Mumbai,8,2,594.49,1051.32,105.13,901.84,44.35
450,USA,New York,5,3,6689.67,13028.41,3517.67,3614.73,5896.0
451,Brazil,Sao Paulo,4,1,1609.35,1609.35,241.4,1260.96,106.98
452,Germany,Berlin,5,3,4804.96,10773.29,4309.31,4371.51,2092.46
453,India,Delhi,7,3,643.09,1450.73,145.07,911.21,394.45
454,UK,London,1,1,3031.49,3031.49,757.87,1671.7,601.92
455,USA,Chicago,6,3,3634.55,7897.87,1737.53,4169.05,1991.29
456,India,Mumbai,3,3,570.58,1220.67,122.07,550.26,548.35
457,USA,Chicago,6,3,3085.07,7518.84,1654.15,3099.29,2765.4
458,India,Mumbai,6,2,1124.04,1759.77,175.98,588.74,995.05
459,USA,Chicago,6,1,1578.74,1578.74,347.32,1498.22,-266.81
460,USA,New York,4,2,7643.4,12818.37,3460.96,2663.52,6693.88
461,USA,Chicago,2,1,3093.57,3093.57,680.58,1977.84,435.14
462,Germany,Munich,7,3,1811.35,3935.24,1377.34,3734.55,-1176.64
463,Brazil,Sao Paulo,1,1,1714.44,1714.44,257.17,769.9,687.37
464,Germany,Berlin,2,2,4743.43,7255.89,2539.56,1976.98,2739.35
465,UK,London,3,3,1581.52,3176.73,794.18,2902.57,-520.02
466,India,Mumbai,2,1,350.9,350.9,35.09,333.01,-17.19
467,India,Mumbai,1,1,946.31,946.31,94.63,260.98,590.71
468,UK,London,7,3,4889.31,10417.83,3125.35,4665.04,2627.44
469,USA,New York,7,3,3644.28,8620.76,2327.61,5245.16,1047.99
470,UK,London,1,1,4717.59,4717.59,1179.4,1285.64,2252.55
471,USA,New York,3,2,3572.14,5982.64,1316.18,2429.61,2236.85
472,UK,London,1,1,3029.88,3029.88,757.47,1221.52,1050.89
473,USA,Chicago,3,3,4945.82,10305.72,2782.55,2184.01,5339.17
474,UK,London,3,1,3270.4,3270.4,817.6,2708.16,-255.35
475,Germany,Berlin,1,1,3183.23,3183.23,1114.13,2009.14,59.97
476,UK,London,5,1,4239.33,4239.33,1059.83,3900.32,-720.83
477,USA,New York,7,3,5766.56,12163.05,3284.02,4095.31,4783.72
478,Germany,Berlin,3,3,1639.61,3767.04,1318.46,3256.19,-807.62
479,UK,London,1,1,8166.97,8166.97,2450.09,1442.99,4273.89
480,Germany,Berlin,8,3,7338.03,17108.89,6843.56,5786.04,4479.29
481,Germany,Berlin,5,2,2902.02,4124.37,1443.53,3578.54,-897.7
482,Germany,Munich,7,3,5144.76,10990.23,4396.09,5597.78,996.36
483,India,Mumbai,3,2,569.68,941.58,94.16,562.52,284.9
484,Germany,Berlin,7,1,3143.29,3143.29,1100.15,2982.98,-939.84
485,Germany,Berlin,5,3,4206.26,8425.93,3370.37,3064.21,1991.35
486,UK,London,7,2,5826.81,9684.33,2905.3,4791.55,1987.48
487,USA,Chicago,4,1,3806.84,3806.84,837.5,3232.0,-262.67
488,India,Delhi,6,3,376.92,733.63,73.36,696.21,-35.95
489,UK,London,4,3,2505.29,5669.03,1417.26,3009.55,1242.22
490,UK,London,5,3,5346.51,10981.91,3294.57,2541.26,5146.07
491,India,Mumbai,3,2,707.84,1014.89,101.49,421.02,492.39
492,Germany,Berlin,1,1,4320.83,4320.83,1512.29,1530.73,1277.81
493,India,Delhi,2,1,1044.97,1044.97,104.5,472.04,468.43
494,USA,Chicago,1,1,3283.76,3283.76,722.43,1826.34,734.99
495,India,Delhi,7,2,498.36,779.01,77.9,655.73,45.38
496,India,Mumbai,2,2,1468.89,2202.71,220.27,493.16,1489.28
497,Germany,Berlin,2,1,6470.33,6470.33,2264.62,1800.76,2404.95
498,USA,Chicago,7,3,5877.29,13973.88,3772.95,3984.74,6216.19
499,UK,London,7,3,4409.85,9977.42,2993.23,3707.09,3277.11
500,UK,London,3,2,7302.28,12285.14,3685.54,3040.42,5559.18
501,Germany,Berlin,5,3,4903.99,10117.03,4046.81,4123.82,1946.4
502,Germany,Munich,8,1,8045.49,8045.49,3218.2,4675.98,151.31
503,India,Delhi,1,1,1418.21,1418.21,141.82,338.56,937.83
504,Brazil,Sao Paulo,5,1,2417.83,2417.83,362.67,1092.74,962.41
505,Germany,Munich,4,2,4281.65,6423.21,2248.12,2944.02,1231.06
506,USA,New York,3,3,4366.65,8828.07,2383.58,2257.78,4186.71
507,UK,London,3,2,3730.79,6374.5,1593.62,2177.78,2603.09
508,Brazil,Sao Paulo,8,3,2766.9,6163.58,924.54,2227.32,3011.72
509,UK,London,4,3,969.64,2259.45,564.86,2144.21,-449.63
510,Brazil,Sao Paulo,1,1,2168.18,2168.18,325.23,542.06,1300.9
511,Germany,Munich,6,3,4725.96,10202.98,4081.19,3535.32,2586.47
512,India,Delhi,4,1,860.27,860.27,86.03,421.6,352.64
513,UK,London,1,1,4125.91,4125.91,1031.48,1481.69,1612.74
514,UK,London,2,1,6490.54,6490.54,1622.63,2109.36,2758.55
515,USA,New York,7,3,4643.23,9283.35,2506.5,3673.18,3103.67
516,USA,Chicago,3,1,2378.48,2378.48,523.27,2257.18,-401.96
517,India,Mumbai,1,1,1099.89,1099.89,109.99,293.17,696.73
518,Brazil,Sao Paulo,5,3,2125.92,4382.95,657.44,1187.75,2537.75
519,UK,London,8,3,3585.0,6954.14,1738.53,6012.75,-797.14
520,USA,Chicago,7,1,5996.5,5996.5,1319.23,3639.19,1038.08
521,Germany,Berlin,5,1,4865.23,4865.23,1702.83,3428.55,-266.15
522,India,Delhi,7,3,371.08,777.53,77.75,737.88,-38.1
523,UK,London,3,3,2926.36,7192.41,1798.1,2182.3,3212.01
524,Brazil,Sao Paulo,4,1,2032.51,2032.51,304.88,967.71,759.92
525,Brazil,Sao Paulo,6,3,1289.32,2692.24,403.84,1334.74,953.66
526,India,Delhi,4,3,953.27,2199.09,219.91,685.64,1293.54
527,India,Delhi,1,1,692.61,692.61,69.26,352.87,270.48
528,India,Delhi,8,3,904.68,1936.71,193.67,1015.22,727.81
529,USA,Chicago,4,3,2938.63,6861.99,1509.64,2793.08,2559.27
530,UK,London,3,3,4623.15,8768.2,2630.46,2551.75,3585.99
531,Brazil,Sao Paulo,8,3,1185.71,2618.26,392.74,1613.28,612.25
532,UK,London,1,1,3260.41,3260.41,815.1,1241.55,1203.76
533,UK,London,2,2,3702.68,5540.97,1385.24,1887.4,2268.33
534,Germany,Berlin,4,2,4362.11,8004.94,3201.98,3138.42,1664.54
535,Brazil,Sao Paulo,4,2,1077.25,1813.71,272.06,867.76,673.89
536,UK,London,6,3,4167.18,9459.14,2837.74,3045.0,3576.4
537,Brazil,Sao Paulo,1,1,1760.96,1760.96,264.14,536.38,960.44
538,USA,New York,5,3,4321.42,10374.99,2801.25,3060.74,4513.0
539,India,Delhi,4,3,508.48,1032.29,103.23,538.71,390.35
540,USA,Chicago,3,3,2657.17,5677.99,1249.16,1915.61,2513.22
541,UK,London,4,2,4958.27,9083.54,2725.06,2553.9,3804.59
542,Germany,Munich,6,2,4953.18,8482.22,3392.89,3579.14,1510.19
543,USA,New York,2,2,6140.25,8909.83,2405.65,1513.05,4991.13
544,Germany,Berlin,6,3,4191.01,8367.57,3347.03,3723.77,1296.77
545,Germany,Munich,4,3,4945.64,10340.49,4136.2,2411.93,3792.36
546,India,Mumbai,8,3,437.23,877.51,87.75,832.76,-43.0
547,USA,Chicago,5,1,6329.24,6329.24,1392.43,3094.89,1841.92
548,Germany,Munich,7,3,1737.99,3270.36,1144.63,3103.57,-977.84
549,Germany,Munich,4,3,473.31,1058.91,370.62,1004.91,-316.61
550,Brazil,Sao Paulo,1,1,1159.46,1159.46,173.92,524.11,461.43
551,Germany,Berlin,4,2,5053.01,8583.14,3433.25,2687.32,2462.56
552,UK,London,5,2,4367.7,6931.79,1732.95,4382.04,816.81
553,Germany,Munich,1,1,1424.91,1424.91,498.72,1352.24,-426.05
554,Germany,Munich,3,2,4562.99,6695.32,2343.36,1958.16,2393.8
555,UK,London,8,3,4827.64,9659.64,2897.89,5160.15,1601.6
556,India,Delhi,1,1,578.31,578.31,57.83,266.99,253.49
557,USA,New York,6,2,4372.39,6222.39,1368.93,2932.93,1920.53
558,USA,New York,2,1,4064.05,4064.05,894.09,2202.05,967.91
559,Brazil,Sao Paulo,6,3,1641.18,3308.46,496.27,1195.39,1616.8
560,Germany,Berlin,7,1,6152.62,6152.62,2153.42,4456.9,-457.7
561,Brazil,Sao Paulo,1,1,1805.65,1805.65,270.85,660.41,874.39
562,USA,Chicago,3,2,4884.01,8407.95,2270.15,2491.93,3645.87
563,USA,New York,4,3,5029.21,11045.76,2982.35,3605.1,4458.3
564,USA,Chicago,8,3,1882.29,4047.11,890.36,3840.71,-683.96
565,India,Mumbai,1,1,1192.94,1192.94,119.29,354.06,719.59
566,Germany,Munich,6,2,2467.17,4304.09,1506.43,3789.96,-992.29
567,India,Mumbai,1,1,1428.71,1428.71,142.87,225.41,1060.43
568,India,Delhi,1,1,662.49,662.49,66.25,347.38,248.86
569,UK,London,1,1,3764.59,3764.59,941.15,2057.76,765.68
570,India,Mumbai,3,1,666.59,666.59,66.66,459.15,140.78
571,Germany,Berlin,8,2,4793.48,6637.95,2323.28,6299.41,-1984.75
572,Brazil,Sao Paulo,5,3,1952.76,4641.55,696.23,1062.03,2883.29
573,India,Mumbai,5,2,827.46,1393.8,139.38,586.74,667.67
574,Germany,Munich,1,1,5629.67,5629.67,1970.38,1389.75,2269.53
575,UK,London,3,3,3641.52,8903.21,2670.96,2506.59,3725.65
576,UK,London,3,1,3340.75,3340.75,835.19,2952.62,-447.05
577,USA,New York,7,3,5035.09,10360.91,2797.45,3816.71,3746.76
578,UK,London,1,1,3883.09,3883.09,970.77,1975.29,937.02
579,India,Mumbai,6,3,871.58,2154.54,215.45,766.29,1172.8
580,India,Mumbai,6,3,478.05,1093.38,109.34,733.89,250.15
581,India,Mumbai,2,2,854.78,1203.95,120.4,458.0,625.56
582,UK,London,8,3,2429.06,5060.08,1265.02,3796.42,-1.36
583,India,Delhi,1,1,815.25,815.25,81.53,353.99,379.74
584,India,Mumbai,2,1,862.99,862.99,86.3,340.48,436.22
585,Germany,Munich,6,3,5316.78,12212.28,4884.91,3622.14,3705.23
586,USA,Chicago,6,2,2526.75,3651.73,803.38,3465.49,-617.14
587,USA,Chicago,1,1,2995.77,2995.77,659.07,1877.62,459.07
588,USA,Chicago,2,1,2888.72,2888.72,635.52,2064.68,188.52
589,USA,New York,2,2,5658.22,10517.97,2839.85,2140.87,5537.26
590,USA,Chicago,1,1,284.98,284.98,62.7,270.44,-48.16
591,USA,Chicago,8,2,3314.48,5272.38,1159.92,4013.5,98.96
592,Germany,Munich,7,3,4771.93,10579.8,4231.92,5418.7,929.18
593,USA,Chicago,2,2,1836.05,3061.69,673.57,1891.4,496.72
594,India,Mumbai,7,1,829.87,829.87,82.99,688.1,58.78
595,UK,London,4,3,4459.18,8710.72,2613.22,2757.49,3340.01
596,India,Mumbai,8,3,867.42,1801.33,180.13,796.05,825.15
597,Germany,Munich,6,2,3353.91,4666.52,1633.28,3505.23,-472.0
598,USA,Chicago,5,1,3460.05,3460.05,761.21,2908.61,-209.78
599,USA,Chicago,8,3,2109.74,4790.41,1053.89,3815.95,-79.43
600,USA,New York,7,3,4567.47,9823.5,2652.34,4562.36,2608.79
601,USA,New York,7,2,4379.78,7231.42,1590.91,4362.38,1278.12
602,India,Mumbai,7,1,594.82,594.82,59.48,564.49,-29.15
603,USA,New York,3,3,3700.5,9160.02,2473.21,2213.72,4473.1
604,USA,New York,8,3,5116.79,11778.88,3180.3,5299.73,3298.85
605,USA,Chicago,2,2,4463.08,6656.57,1464.45,1579.98,3612.15
606,India,Mumbai,2,2,698.31,1057.07,105.71,411.37,539.99
607,USA,New York,3,2,5962.71,8134.08,2196.2,2123.6,3814.28
608,India,Delhi,2,2,421.15,608.88,60.89,401.96,146.03
609,Germany,Berlin,3,2,4453.93,6777.0,2371.95,2405.92,1999.13
610,Germany,Berlin,7,3,4443.74,9793.7,3917.48,5326.6,549.62
611,USA,New York,1,1,4565.84,4565.84,1004.49,1868.67,1692.69
612,Brazil,Sao Paulo,8,1,980.52,980.52,147.08,930.51,-97.07
613,Germany,Munich,4,2,3423.49,5345.2,1870.82,2589.3,885.08
614,USA,New York,7,2,3659.01,5323.61,1171.19,3666.7,485.72
615,UK,London,4,3,6652.89,15136.45,4540.94,3689.91,6905.61
616,UK,London,6,2,2557.75,4300.31,1075.08,3792.53,-567.29
617,USA,Chicago,7,3,4024.4,9987.94,2696.74,5185.89,2105.31
618,India,Delhi,5,3,958.73,2009.89,200.99,621.28,1187.61
619,Brazil,Sao Paulo,2,2,1297.41,2139.45,320.92,987.17,831.37
620,Brazil,Sao Paulo,5,3,965.18,2025.37,303.81,1626.53,95.03
621,USA,New York,1,1,2029.08,2029.08,446.4,1674.84,-92.16
622,USA,New York,4,1,4396.81,4396.81,967.3,2093.77,1335.74
623,India,Mumbai,8,3,619.31,1277.56,127.76,873.77,276.04
624,India,Mumbai,7,3,635.39,1429.28,142.93,1023.52,262.83
625,Germany,Munich,8,3,5204.41,13465.99,5386.39,6149.53,1930.07
626,India,Mumbai,1,1,1311.23,1311.23,131.12,255.48,924.63
627,India,Delhi,1,1,528.59,528.59,52.86,291.06,184.67
628,Brazil,Sao Paulo,2,2,2208.94,3492.19,523.83,936.94,2031.42
629,USA,Chicago,1,1,4818.11,4818.11,1059.98,1605.42,2152.71
630,India,Delhi,7,2,270.07,423.16,42.32,401.58,-20.73
631,Brazil,Sao Paulo,7,3,863.72,1787.44,268.12,1696.28,-176.96
632,UK,London,8,3,4834.16,9590.13,2877.04,5929.2,783.89
633,Germany,Munich,8,3,6803.7,15633.63,6253.45,4020.94,5359.25
634,Germany,Munich,4,3,2280.08,4384.84,1534.7,2537.19,312.96
635,USA,New York,7,3,1715.57,3639.58,800.71,3228.8,-389.94
636,India,Delhi,5,3,214.47,441.84,44.18,419.31,-21.65
637,Germany,Munich,4,2,4952.72,7859.38,2750.78,3103.38,2005.22
638,USA,New York,2,2,6759.87,11340.2,3061.85,1509.47,6768.87
639,India,Mumbai,4,3,579.09,1274.29,127.43,516.32,630.54
640,India,Delhi,3,1,670.23,670.23,67.02,444.77,158.43
641,USA,Chicago,8,2,4776.59,8612.93,2325.49,5400.09,887.35
642,India,Mumbai,5,2,599.96,1026.96,102.7,744.77,179.49
643,USA,Chicago,8,3,4403.06,8782.65,2371.32,5097.26,1314.08
644,India,Mumbai,3,2,645.52,1056.77,105.68,357.77,593.32
645,USA,New York,3,2,5818.23,8505.78,2296.56,2962.12,3247.1
646,UK,London,6,1,3172.65,3172.65,793.16,3010.85,-631.36
647,Germany,Munich,7,3,3793.21,7474.39,2616.04,4921.69,-63.33
648,Germany,Berlin,2,1,5664.19,5664.19,1982.47,1657.44,2024.28
649,Brazil,Sao Paulo,1,1,2054.89,2054.89,308.23,475.39,1271.26
650,India,Delhi,3,3,687.96,1457.76,145.78,354.53,957.46
651,USA,Chicago,4,2,2251.34,3251.19,715.26,2962.85,-426.92
652,Germany,Munich,1,1,7463.79,7463.79,2612.33,1813.55,3037.92
653,Germany,Berlin,4,2,5691.63,9164.58,3665.83,2374.59,3124.16
654,Brazil,Sao Paulo,8,2,2154.41,3868.16,580.22,1636.81,1651.13
655,India,Delhi,4,1,949.17,949.17,94.92,681.65,172.6
656,USA,New York,1,1,4742.71,4742.71,1043.4,1205.1,2494.21
657,India,Delhi,1,1,613.56,613.56,61.36,260.38,291.82
658,India,Delhi,7,3,1433.76,3142.28,314.23,801.52,2026.53
659,Germany,Berlin,4,2,3929.44,5487.71,1920.7,3733.34,-166.33
660,Germany,Munich,2,2,5979.9,8587.14,3434.86,1886.76,3265.52
661,India,Delhi,7,3,1370.56,3221.49,322.15,1062.69,1836.64
662,UK,London,5,3,4029.32,7917.34,1979.34,3191.44,2746.56
663,Germany,Berlin,6,3,2841.45,7710.55,2698.69,3859.19,1152.66
664,USA,New York,5,1,4983.83,4983.83,1096.44,2619.79,1267.59
665,USA,New York,2,2,4113.73,6322.95,1391.05,2174.61,2757.28
666,USA,Chicago,7,3,1346.37,3287.58,723.27,3119.91,-555.6
667,USA,New York,6,3,3322.16,7859.62,1729.12,4002.89,2127.62
668,USA,New York,7,3,6299.6,15554.81,4199.8,3548.8,7806.21
669,USA,Chicago,1,1,3802.76,3802.76,836.61,1445.81,1520.34
670,India,Mumbai,6,2,558.86,950.06,95.01,893.52,-38.47
671,USA,Chicago,8,3,4804.01,10007.39,2702.0,5222.04,2083.35
672,UK,London,4,1,5410.29,5410.29,1352.57,2437.22,1620.5
673,USA,Chicago,5,1,4002.2,4002.2,880.48,3493.87,-372.16
674,Germany,Berlin,6,3,1202.65,2393.57,837.75,2271.5,-715.68
675,India,Delhi,4,3,631.83,1489.68,148.97,444.26,896.46
676,UK,London,7,2,3364.61,5666.97,1416.74,4307.14,-56.91
677,USA,New York,2,2,3112.73,4853.48,1067.77,1721.52,2064.19
678,India,Mumbai,6,3,1388.49,3254.84,325.48,734.59,2194.76
679,UK,London,4,3,5321.93,10699.83,3209.95,3456.84,4033.04
680,UK,London,7,2,5115.3,7934.43,1983.61,3570.87,2379.95
681,Brazil,Sao Paulo,7,3,1539.2,3083.63,462.54,1328.45,1292.63
682,India,Mumbai,7,2,399.75,582.56,58.26,552.85,-28.55
683,USA,New York,2,2,6464.0,10535.24,2844.52,2468.46,5222.27
684,Germany,Munich,1,1,2552.1,2552.1,893.24,1922.99,-264.12
685,UK,London,2,1,3170.34,3170.34,792.58,1534.06,843.69
686,Germany,Munich,2,1,5033.31,5033.31,1761.66,2060.39,1211.26
687,Germany,Berlin,8,3,4487.52,10921.55,4368.62,4409.51,2143.42
688,India,Mumbai,5,3,740.75,1427.96,142.8,709.73,575.43
689,Brazil,Sao Paulo,7,3,1127.07,2816.89,422.53,1634.87,759.48
690,USA,Chicago,4,3,2413.1,4754.94,1046.09,3584.62,124.23
691,India,Mumbai,6,3,414.47,833.24,83.32,633.34,116.57
692,India,Delhi,5,3,706.0,1507.0,150.7,691.63,664.67
693,Germany,Berlin,7,1,5709.1,5709.1,1998.19,5100.13,-1389.21
694,USA,Chicago,3,2,3458.85,6313.22,1388.91,2849.75,2074.57
695,USA,Chicago,2,1,4928.33,4928.33,1084.23,1879.53,1964.57
696,Germany,Munich,3,1,6256.23,6256.23,2189.68,2933.41,1133.14
697,India,Mumbai,7,3,882.13,2275.92,227.59,746.26,1302.06
698,Germany,Berlin,5,2,4365.68,7536.84,2637.89,3502.24,1396.7
699,USA,New York,4,1,5208.74,5208.74,1145.92,3477.18,585.64
700,India,Mumbai,5,3,813.21,1951.59,195.16,821.97,934.47
701,Germany,Berlin,8,3,1645.67,3816.63,1335.82,3621.98,-1141.17
702,USA,Chicago,4,2,5068.28,8179.49,2208.46,2663.99,3307.04
703,India,Delhi,4,3,821.64,1785.3,178.53,671.86,934.91
704,USA,Chicago,7,3,7472.1,13850.28,3739.58,3098.98,7011.73
705,USA,Chicago,1,1,4224.75,4224.75,929.44,1206.31,2089.0
706,UK,London,7,1,6508.05,6508.05,1627.01,4775.33,105.71
707,India,Delhi,2,1,1168.0,1168.0,116.8,350.91,700.29
708,Brazil,Sao Paulo,5,3,1870.89,4319.95,647.99,1645.0,2026.96
709,India,Delhi,4,3,964.23,2345.81,234.58,552.05,1559.18
710,Germany,Munich,7,3,2200.87,4875.71,1706.5,4420.85,-1251.64
711,Brazil,Sao Paulo,7,3,1454.85,3175.34,476.3,1834.41,864.63
712,Germany,Berlin,5,1,3061.23,3061.23,1071.43,2905.1,-915.31
713,India,Delhi,5,3,1199.02,2534.34,253.43,651.2,1629.7
714,India,Mumbai,8,3,533.78,1157.17,115.72,779.86,261.59
715,India,Delhi,4,1,1064.62,1064.62,106.46,657.27,300.89
716,UK,London,6,3,3847.97,9449.59,2834.88,3542.19,3072.52
717,Brazil,Sao Paulo,8,3,1537.89,3403.67,510.55,1520.51,1372.61
718,UK,London,3,1,2188.07,2188.07,547.02,2076.48,-435.43
719,USA,Chicago,2,2,4490.52,8085.18,2183.0,1537.69,4364.49
720,Brazil,Sao Paulo,2,1,1285.1,1285.1,192.76,995.62,96.71
721,UK,London,6,2,3043.7,4607.53,1151.88,4210.59,-754.95
722,USA,New York,1,1,5173.2,5173.2,1138.1,1948.15,2086.94
723,USA,Chicago,8,3,2076.83,4821.35,1060.7,4214.01,-453.36
724,Brazil,Sao Paulo,6,3,947.25,2218.35,332.75,1880.5,5.09
725,Germany,Berlin,1,1,5817.35,5817.35,2036.07,1366.5,2414.78
726,Brazil,Sao Paulo,1,1,1629.91,1629.91,244.49,461.67,923.75
727,USA,Chicago,6,2,3583.57,5303.57,1166.78,2787.29,1349.49
728,Brazil,Sao Paulo,2,1,1621.16,1621.16,243.17,776.82,601.16
729,USA,New York,3,1,3265.69,3265.69,718.45,1869.57,677.68
730,USA,Chicago,2,1,3848.73,3848.73,846.72,1993.14,1008.87
731,USA,New York,7,3,3319.47,7363.05,1619.87,3786.7,1956.47
732,Brazil,Sao Paulo,2,1,1914.37,1914.37,287.16,720.99,906.22
733,Germany,Berlin,2,2,4704.85,7575.87,2651.56,2339.1,2585.21
734,Germany,Munich,8,3,3794.89,8250.93,3300.37,4148.11,802.45
735,India,Delhi,6,2,645.37,1073.7,107.37,856.75,109.58
736,UK,London,6,3,4241.9,10048.88,3014.66,4102.71,2931.5
737,India,Mumbai,7,1,680.6,680.6,68.06,645.89,-33.35
738,Brazil,Sao Paulo,7,2,1754.86,2605.58,390.84,1548.73,666.01
739,India,Delhi,8,2,794.03,1333.59,133.36,1167.29,32.94
